鄉鎮市區,交易標的,土地移轉總面積平方公尺,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,主建物面積,附屬建物面積,陽台面積,電梯,縣市名稱,郵遞區號,交易年,交易月,交易日,建物坪數,單坪價格,建築完成年,建築完成月,建築完成日,交易時屋齡,車位有無,latitude,longitude,郵遞區號6碼,土地位置建物門牌,distance(警察局)(km),附近1km是否有警察局,distance(捷運站)(km),附近1km是否有捷運站,distance(超商&超市)(km),附近1km是否有超商&超市,distance(寺廟)(km),附近1km是否有寺廟,distance(臺北市殯儀館)(km),附近1km是否有殯儀館,distance(醫院)(km),附近1km是否有醫院,路名
中山區,房地(土地+建物),5.87,土地1建物1車位0,八層,十五層,5,住家用,鋼筋混凝土造,39.39,1,1,1,有,有,7220000,,0.0,0,含增建或未登記建物。,22.8,0.9,3.15,1,台北市,104,2017,11,7,11.915475,605934.7193460604,1995,12,1,22,0,25.063223,121.524594,104628.0,臺北市中山區雙城街3巷2號8樓之5,0.5013290349542144,1,0.1612534803664912,1,0.1883145524782396,1,0.1487354877928298,1,0.8880365192502649,1,0.7277123953134138,1,雙城街
中山區,房地(土地+建物),20.79,土地1建物1車位0,六層,六層,3,住家用,鋼筋混凝土造,83.46000000000001,3,2,2,有,無,19380000,,0.0,0,含增建或未登記建物。,41.57,0.0,12.89,1,台北市,104,2017,11,10,25.24665,767626.5960038262,2004,12,24,13,0,25.049376,121.542996,104101.0,臺北市中山區遼寧街８１巷２２號６樓,0.2647883255160338,1,0.3160580537916873,1,0.1058828723075358,1,0.3006647058233251,1,1.802433442289664,0,0.920778957872567,1,遼寧街
中山區,房地(土地+建物),17.59,土地1建物1車位0,二層,十一層,1,住家用,鋼筋混凝土造,177.1,4,1,2,有,有,25200000,,0.0,0,,162.39,0.0,0.0,1,台北市,104,2017,10,16,53.57275,470388.3970862052,1976,3,17,41,0,25.065031,121.524372,104029.0,臺北市中山區農安街２３號２樓之１,0.673977182934068,1,0.3216640745118548,1,0.101254303633508,1,0.0562611572646353,1,0.935196438299872,1,0.8239616351035776,1,農安街
中山區,房地(土地+建物)+車位,63.84,土地1建物1車位2,一層，地下一層,六層,3,住家用,鋼筋混凝土造,380.52,4,2,4,有,有,53000000,坡道平面,65.4,6000000,含增建或未登記建物,211.44,0.0,0.0,1,台北市,104,2017,10,31,115.1073,460439.9547205086,2014,5,8,3,1,25.068181,121.52959,104039.0,臺北市中山區民族東路１６６號,0.3860430894176577,1,0.571161779120005,1,0.2909727622930355,1,0.5857511439471077,1,0.6815631054638129,1,0.7680600023423639,1,民族東路
中山區,房地(土地+建物)+車位,57.19,土地1建物1車位1,十層,十層,3,住家用,鋼筋混凝土造,184.36,3,2,2,有,有,36500000,坡道平面,0.0,0,本案車位面積無法概算。含增建或未登記建物。,91.25,3.23,9.98,1,台北市,104,2017,11,11,55.7689,654486.6404035224,2000,4,26,17,1,25.079943,121.562307,104053.0,臺北市中山區樂群二路282號10樓,0.7140003251088317,1,0.5513913119068236,1,0.3110426825572605,1,0.7729125762380579,1,3.4628994522245176,0,1.3148053661478358,0,樂群二路
中山區,房地(土地+建物),10.74,土地1建物1車位0,三層,四層,2,住家用,鋼筋混凝土造,45.13,0,1,1,有,無,5360000,,0.0,0,含增建或未登記建物。,35.67,0.0,2.21,0,台北市,104,2017,11,10,13.651825,392621.49932335055,1975,11,25,42,0,25.064039,121.52297,104028.0,臺北市中山區農安街2巷20號3樓之6,0.6816341929180239,1,0.3483834047537184,1,0.0687472862646553,1,0.0685338019732502,1,1.056948777150581,0,0.9107239259009212,1,農安街
中山區,房地(土地+建物),2.36,土地1建物1車位0,五層,十五層,1,住家用,鋼筋混凝土造,21.78,1,1,1,有,有,3000000,,0.0,0,親友、員工或其他特殊關係間之交易。,14.67,0.0,2.01,1,台北市,104,2017,11,14,6.58845,455342.3035767138,1984,11,9,33,0,25.062152,121.541669,104078.0,臺北市中山區民權東路三段４６號五樓,0.6449291122781234,1,0.7942523582300702,1,0.1832477767083853,1,0.6929573522096097,1,0.8414505985269667,1,1.0239079742512065,0,民權東路三段
中山區,房地(土地+建物),31.4,土地1建物1車位0,二層,五層,2,住家用,鋼筋混凝土造,109.81,3,2,1,有,無,18000000,,0.0,0,,94.1,0.0,15.71,0,台北市,104,2017,12,12,33.217525,541882.6357472448,1978,7,12,39,0,25.065475,121.543434,104063.0,臺北市中山區龍江路３９７巷４４號二樓,0.6214986229326862,1,1.0126353546560272,0,0.3182359317424322,1,0.6053142857189461,1,1.0466890312972097,0,1.2782942493761835,0,龍江路
中山區,建物,0.0,土地0建物1車位0,地下一層,十二層,1,見其他登記事項,鋼筋混凝土造,35.98,0,0,1,無,有,3280000,,0.0,0,親友、員工或其他特殊關係間之交易。,7.71,0.0,0.0,1,台北市,104,2017,11,28,10.88395,301361.17861621926,2016,9,14,1,0,25.0609372,121.5209433,104019.0,臺北市中山區天祥路１６號地下一層,0.6201319507785019,1,0.2514719657348956,1,0.1112713778719533,1,0.2389074319649778,1,1.2788602059844558,0,1.0717068786358763,0,天祥路
中山區,房地(土地+建物)+車位,8.34,土地1建物1車位1,十一層,十二層,1,住家用,鋼筋混凝土造,64.00999999999999,1,1,1,有,有,16100000,其他,19.43,2300000,親友、員工或其他特殊關係間之交易。,19.67,4.87,2.85,1,台北市,104,2017,11,28,19.363025,831481.6512399276,2016,9,14,1,1,25.0609372,121.5209433,104019.0,臺北市中山區天祥路１６號十一樓之2,0.6201319507785019,1,0.2514719657348956,1,0.1112713778719533,1,0.2389074319649778,1,1.2788602059844558,0,1.0717068786358763,0,天祥路
中山區,房地(土地+建物),3.81,土地1建物1車位0,九層,十二層,5,住家用,鋼筋混凝土造,39.66,1,1,1,有,有,6060000,,0.0,0,,28.29,0.0,3.55,1,台北市,104,2017,11,20,11.997149999999998,505119.9659919232,1981,4,10,36,0,25.065404,121.527262,104039.0,臺北市中山區新生北路三段５６巷１號九樓之１２,0.6128749573163157,1,0.2892070228950837,1,0.0897775086984928,1,0.2702084982896366,1,0.6694360741829533,1,0.6130978447603848,1,新生北路三段
中山區,房地(土地+建物),3.81,土地1建物1車位0,十二層,十二層,1,住家用,鋼筋混凝土造,41.29,2,1,1,有,有,5450000,,0.0,0,,33.25,0.0,0.0,1,台北市,104,2017,11,17,12.490225,436341.21883312747,1980,8,15,37,0,25.058196,121.524317,104619.0,臺北市中山區民生東路一段25號十二樓之3,0.2553211537188592,1,0.3774005893341131,1,0.1438424063720505,1,0.2743898894435172,1,1.0646917011812893,0,0.8153115059734343,1,民生東路一段
中山區,房地(土地+建物)+車位,9.4,土地1建物1車位1,九層,十九層,1,住家用,鋼骨鋼筋混凝土造,155.85,3,2,2,有,有,31900000,坡道平面,33.32,3100000,,74.49,4.69,7.12,1,台北市,104,2017,11,16,47.144625,676641.2926181935,2016,3,22,1,1,25.0560738,121.5266812,104012.0,臺北市中山區新生北路二段６２巷１６號九樓之５,0.2770450456896543,1,0.6444061545994606,1,0.1143948933294961,1,0.549622039370553,1,1.0315110974707231,0,0.7745204721252907,1,新生北路二段
中山區,房地(土地+建物),8.11,土地2建物1車位0,十一層,十四層,1,住家用,鋼筋混凝土造,81.29,0,0,0,無,有,21000000,,0.0,0,,47.64,3.74,0.0,1,台北市,104,2017,11,3,24.590225,853997.8792385999,2015,10,16,2,0,25.064995,121.53723,104066.0,臺北市中山區建國北路三段71號11樓之5,0.50913564345153,1,0.3851975496528469,1,0.105768414286137,1,0.1837089289516407,1,0.4404606843723931,1,0.6929838720993627,1,建國北路三段
中山區,房地(土地+建物),5.53,土地2建物1車位0,三層,九層,5,住家用,鋼筋混凝土造,40.45,1,0,1,有,有,5700000,,0.0,0,,30.24,0.0,4.53,1,台北市,104,2017,11,14,12.236125,465833.750472474,1976,9,7,41,0,25.065979,121.528078,104632.0,臺北市中山區新生北路三段６１號三樓之２３,0.5827556452513556,1,0.3710791357860912,1,0.1069584703081878,1,0.3563029682080946,1,0.6242246167804442,1,0.6089975416859197,1,新生北路三段
中山區,房地(土地+建物)+車位,22.53,土地1建物1車位1,五層,七層,3,住家用,鋼筋混凝土造,111.43,2,1,1,有,有,18500000,升降機械,6.77,0,含增建或未登記建物。,47.23,7.35,4.24,1,台北市,104,2017,11,1,33.707575,548838.0579142818,2008,3,18,9,1,25.04715,121.52968,104006.0,臺北市中山區長安東路一段５６巷１弄２４號五樓,0.4626196983200058,1,0.6307399710992398,1,0.1778456199968228,1,0.3227304017478279,1,1.805794918322908,0,0.5489180547592071,1,長安東路一段
中山區,房地(土地+建物)+車位,4.42,土地1建物1車位1,九層,十三層,5,住家用,鋼筋混凝土造,72.7,1,1,1,有,有,10680000,升降平面,14.05,0,內含獨立產權車位，未包含在棟數內。含增建或未登記建物。,17.44,0.86,3.61,1,台北市,104,2017,11,6,21.99175,485636.6592017461,2010,3,18,7,1,25.051368,121.536321,104096.0,臺北市中山區建國北路一段150號9樓之3,0.3601516547980778,1,0.7882568400692204,1,0.0288100851192526,1,0.3709690161183787,1,1.332373731760776,0,0.2718184371918596,1,建國北路一段
中山區,房地(土地+建物),13.47,土地4建物1車位0,三層,六層,3,商業用,鋼筋混凝土造,67.4,3,2,1,有,無,11400000,,0.0,0,含增建或未登記建物。地政士僅受託買賣案件申請登記，並無代理撰擬不動產買賣契約書，係由不動產經紀業或權利人自行提供成交案件實際資訊，供地政士申報登錄。,61.45,0.0,5.95,1,台北市,104,2017,11,13,20.3885,559138.7301665155,1978,3,27,39,0,25.0557111,121.5235062,104011.0,臺北市中山區中山北路二段５９巷２號三樓之５,0.0494324403918476,1,0.3766822200945396,1,0.0679556123053212,1,0.3085213242677361,1,1.290260135690678,0,1.0329092340614356,0,中山北路二段
中山區,房地(土地+建物)+車位,47.09,土地1建物1車位1,四層,十層,3,住家用,鋼筋混凝土造,155.5,3,2,2,有,有,23750000,坡道平面,0.0,0,含增建或未登記建物。本案車位面積無法概算。,77.66,0.0,8.1,1,台北市,104,2017,11,8,47.03875,504902.8726316069,2000,6,28,17,1,25.0789484,121.5600796,104053.0,臺北市中山區敬業三路162巷196號4樓,0.9322166535445294,1,0.7890241903967121,1,0.1154064272782401,1,0.9647427932572796,1,3.21435676323779,0,1.545876153634648,0,敬業三路
中山區,房地(土地+建物),7.53,土地1建物1車位0,五層,七層,5,商業用,鋼筋混凝土造,40.53,1,1,1,有,有,6000000,,0.0,0,,26.69,0.0,3.5,1,台北市,104,2017,11,3,12.260325,489383.4380409981,1986,10,9,31,0,25.049794,121.52777,104007.0,臺北市中山區林森北路１０７巷８１號五樓之４,0.5816260953858565,1,0.7211486171500104,1,0.2027090902448635,1,0.4296011524722065,1,1.5790905903648549,0,0.6228629538276258,1,林森北路
中山區,房地(土地+建物),3.57,土地2建物1車位0,三層,十四層,5,住家用,鋼筋混凝土造,34.620000000000005,1,1,1,有,有,6800000,,0.0,0,含增建或未登記建物。,20.03,0.32,2.59,1,台北市,104,2017,11,11,10.472550000000002,649316.5465908493,2008,3,12,9,0,25.065328,121.524851,104039.0,臺北市中山區雙城街19巷8號3樓之17,0.6780939759042072,1,0.3304010680211443,1,0.0771705666896559,1,0.0328316866432762,1,0.8967252844275413,1,0.7988872436784883,1,雙城街
中山區,房地(土地+建物)+車位,24.04,土地2建物1車位1,十四層,十九層,1,住家用,鋼骨鋼筋混凝土造,239.38,4,2,2,有,有,51500000,坡道平面,31.02,3000000,含增建或未登記建物。,130.91,5.26,10.88,1,台北市,104,2017,8,19,72.41244999999999,711203.667325163,2009,9,16,8,1,25.0558636,121.5279657,104087.0,臺北市中山區新生北路二段４９號１４樓,0.4061524386533224,1,0.7651981999113119,1,0.0867824544108579,1,0.6792001103988986,1,0.9705693459245686,1,0.719597998005804,1,新生北路二段
中山區,房地(土地+建物),29.2,土地1建物1車位0,三層,五層,2,住家用,鋼筋混凝土造,100.77,3,2,1,有,無,16500000,,0.0,0,含增建或未登記建物權利人二人,87.42,0.0,13.35,0,台北市,104,2017,11,5,30.482925,541286.6383393325,1977,11,9,40,0,25.065503,121.534542,104055.0,臺北市中山區松江路４３１巷１８號３樓,0.2991347341960559,1,0.1617523047950095,1,0.166585820237222,1,0.2195094014161381,1,0.2906262384103396,1,0.5383182091141661,1,松江路
中山區,房地(土地+建物)+車位,31.85,土地2建物1車位2,八層,十四層,1,住家用,鋼骨鋼筋混凝土造,369.29,5,2,3,有,有,98880000,坡道平面,27.94,6000000,含增建或未登記建物,177.02,6.18,19.87,1,台北市,104,2017,10,3,111.710225,885147.2638247752,2005,5,16,12,1,25.054542,121.540345,104108.0,臺北市中山區長春路３１０號８樓之１,0.4284158382880708,1,0.3562237416870859,1,0.0423471078748211,1,0.5910404129474663,1,1.1789425957215434,0,0.8036802633160088,1,長春路
中山區,房地(土地+建物),14.74,土地1建物1車位0,五層,六層,3,住家用,鋼筋混凝土造,65.84,2,0,1,有,無,14000000,,0.0,0,含增建或未登記建物。,55.69,0.0,0.0,1,台北市,104,2017,10,9,19.9166,702931.2232007472,1976,8,31,41,0,25.062064,121.530419,104023.0,臺北市中山區吉林路２６７號５樓之２,0.3428569168353051,1,0.3691674642253597,1,0.0885370963593852,1,0.2020509697344457,1,0.3212524722106716,1,0.1309648052705721,1,吉林路
中山區,房地(土地+建物),4.5,土地2建物1車位0,三層,十一層,5,商業用,鋼筋混凝土造,25.25,1,1,1,有,有,8000000,,0.0,0,含增建或未登記建物。,13.5,0.66,1.93,1,台北市,104,2017,11,26,7.638125,1047377.4650192292,2004,12,24,13,0,25.049692,121.53332,104095.0,臺北市中山區松江路７７巷２號３樓之１９,0.6130625810243644,1,0.8017140947925159,1,0.0687830759082508,1,0.1679896235523261,1,1.4849074471983672,0,0.0868237450656179,1,松江路
中山區,房地(土地+建物),49.58,土地2建物1車位0,二層，陽台,四層,2,住家用,鋼筋混凝土造,155.7,5,2,2,有,無,23580000,,0.0,0,含增建或未登記建物。,155.7,0.0,0.0,0,台北市,104,2017,10,15,47.09925,500644.9147279416,1973,10,2,44,0,25.045455,121.539019,104100.0,臺北市中山區八德路二段１７４巷１１弄９號２樓,0.3662504628001781,1,0.6220869770986664,1,0.2268043767020724,1,0.60939629829031,1,2.034988980839694,0,0.739536736745841,1,八德路二段
中山區,房地(土地+建物),6.02,土地1建物1車位0,十一層,十二層,1,商業用,鋼筋混凝土造,98.18,2,2,1,有,有,12000000,,0.0,0,,56.02,0.0,27.17,1,台北市,104,2017,11,28,29.69945,404047.88640867086,1982,2,24,35,0,25.050528,121.524801,104004.0,臺北市中山區林森北路100號11樓之2,0.2947995701906302,1,0.503507082611102,1,0.0340927044346723,1,0.5112958484227531,1,1.640208839837445,0,0.920897542705827,1,林森北路
中山區,房地(土地+建物),9.41,土地1建物1車位0,六層,七層,3,住家用,鋼筋混凝土造,49.44,2,2,2,有,無,8880000,,0.0,0,權利人共2人。親友、員工或其他特殊關係間之交易。,38.75,0.0,5.86,1,台北市,104,2017,11,23,14.9556,593757.522265907,1978,10,30,39,0,25.0602981,121.5422835,104078.0,臺北市中山區錦州街423號6樓之1,0.6034488952378836,1,0.57979451770776,1,0.1713786753308198,1,0.8885984341879439,1,0.9489916840213132,1,1.0911076865725953,0,錦州街
中山區,房地(土地+建物),34.67,土地1建物1車位0,二層,三層,2,住家用,鋼筋混凝土造,74.14,2,1,1,有,無,13360000,,0.0,0,,69.62,0.0,4.52,0,台北市,104,2017,6,1,22.42735,595701.2308632095,1976,11,15,41,0,25.067895,121.541858,104061.0,臺北市中山區民族東路５０６號二樓,0.8523340187345775,1,0.93016881680945,1,0.3301584697814927,1,0.3593046279575878,1,1.0058733839247644,0,1.2597547928565231,0,民族東路
中山區,房地(土地+建物),22.2,土地2建物1車位0,二層,五層,2,住家用,鋼筋混凝土造,78.6,3,2,2,有,無,8049700,,0.0,0,親友、員工或其他特殊關係間之交易。,70.0,0.0,8.6,0,台北市,104,2017,11,8,23.7765,338556.97852922004,1979,2,21,38,0,25.0562234,121.5417581,104111.0,臺北市中山區興安街５３之３號二樓,0.5981497981922494,1,0.2317543294262803,1,0.0114181631515413,1,0.7640150241093538,1,1.1366250842705574,0,1.030910324842587,0,興安街
中山區,房地(土地+建物),3.12,土地3建物1車位0,十二層,十八層,5,住家用,見其他登記事項,47.46,1,1,1,有,有,12550000,,0.0,0,,27.23,1.25,3.19,1,台北市,104,2017,10,20,14.35665,874159.3616895307,2010,9,17,7,0,25.051839,121.532169,104491.0,臺北市中山區南京東路二段１０８號十二樓之５,0.5017637623014627,1,1.044838980795818,0,0.0984837506683148,1,0.1313191282631934,1,1.2531704042585443,0,0.249390763668076,1,南京東路二段
中山區,房地(土地+建物),12.92,土地1建物2車位0,十層,十二層,1,住家用,鋼筋混凝土造,180.31,0,3,2,有,有,23000000,,0.0,0,,149.76,0.0,0.0,1,台北市,104,2017,12,6,54.543775,421679.6508859169,1983,2,24,34,0,25.058216,121.525142,104619.0,臺北市中山區民生東路一段29號10樓之5,0.2820619426963606,1,0.4604699584282538,1,0.1039508679070274,1,0.3573891732177444,1,0.99278086858448,1,0.7406641613721653,1,民生東路一段
中山區,房地(土地+建物),9.0,土地1建物1車位0,六層，電梯樓梯間,八層,3,住家用,鋼筋混凝土造,35.57,1,1,1,有,有,6000000,,0.0,0,,27.43,0.41,3.23,1,台北市,104,2017,11,11,10.759925,557624.7046331642,1996,6,24,21,0,25.067612,121.523529,104031.0,臺北市中山區雙城街４６巷１１之１號六樓,0.567929212799291,1,0.525809966627097,1,0.114574053001986,1,0.2571151350664126,1,1.1139701540095197,0,1.0563764511179603,0,雙城街
中山區,房地(土地+建物),20.83,土地1建物1車位0,六層,七層,3,住家用,鋼筋混凝土造,121.03,0,0,0,無,有,18300000,,0.0,0,,86.75,0.0,8.6,1,台北市,104,2017,11,17,36.611575,499841.9215780801,1983,10,28,34,0,25.065204,121.544117,104063.0,臺北市中山區復興北路４９０號六樓之１,0.5504909256942037,1,1.0782929824556915,0,0.296748848281379,1,0.6797965929868616,1,1.106801490209351,0,1.3335730616005084,0,復興北路
中山區,房地(土地+建物),27.25,土地1建物1車位0,三層,四層,2,住家用,鋼筋混凝土造,84.75,2,1,1,有,無,12900000,,0.0,0,陽台增建,73.5,0.0,11.25,0,台北市,104,2017,11,10,25.636875,503181.4524976231,1970,8,27,47,0,25.0610508,121.5301494,104024.0,臺北市中山區吉林路２９０號三樓,0.2528490878453456,1,0.3858101338729652,1,0.0277282540687485,1,0.1983142979049711,1,0.3981854291860444,1,0.1489372712954713,1,吉林路
中山區,房地(土地+建物)+車位,68.59,土地1建物1車位5,十一層,十四層,1,住家用,鋼骨鋼筋混凝土造,594.76,4,3,5,有,有,170000000,坡道平面,160.8,0,,247.16,16.45,27.62,1,台北市,104,2017,11,3,179.9149,944891.1679910892,2014,5,8,3,1,25.050163,121.538088,104103.0,臺北市中山區朱崙街１７號十一樓,0.3159244086350244,1,0.6412715808263638,1,0.2137375560084901,1,0.5821434467599158,1,1.5089691398812457,0,0.4205026013318786,1,朱崙街
中山區,房地(土地+建物),2.84,土地1建物1車位0,四層,十二層,1,商業用,鋼筋混凝土造,28.09,2,1,1,有,有,2930000,,0.0,0,,21.28,0.0,0.0,1,台北市,104,2017,11,27,8.497225,344818.455436922,1982,5,31,35,0,25.059603,121.525702,104613.0,臺北市中山區林森北路409號四樓之14,0.2322453104015772,1,0.326315963391428,1,0.0082369077605483,1,0.4532576434929585,1,0.8672795777487721,1,0.6254633150692691,1,林森北路
中山區,房地(土地+建物),15.33,土地1建物1車位0,三層,七層,3,住家用,鋼筋混凝土造,67.24000000000001,3,2,2,有,有,11760000,,0.0,0,,27.05,3.88,7.6,1,台北市,104,2017,11,16,20.340100000000003,578168.2489269964,2009,5,13,8,0,25.047,121.52984,104006.0,臺北市中山區長安東路一段56巷1弄28號三樓之1,0.4583291096354325,1,0.6079164112606289,1,0.1899443555359938,1,0.3051690012090828,1,1.818800232231479,0,0.5472152770214782,1,長安東路一段
中山區,房地(土地+建物)+車位,12.85,土地1建物1車位1,四層,十九層,1,住家用,鋼骨鋼筋混凝土造,195.73,3,2,2,有,有,38360000,坡道平面,33.33,2500000,,100.21,4.73,11.31,1,台北市,104,2017,7,21,59.208325,647881.8645857655,2016,3,22,1,1,25.0560495,121.5268148,104012.0,臺北市中山區新生北路二段６２巷１２號四樓之２,0.2903516792450394,1,0.6580690736439796,1,0.1149996780081163,1,0.5631520609635191,1,1.02475872439936,0,0.7681508324895212,1,新生北路二段
中山區,房地(土地+建物)+車位,17.23,土地1建物1車位2,十二層,十九層,1,住家用,鋼骨鋼筋混凝土造,277.35,4,2,2,有,有,51800000,坡道平面,66.66,5200000,,141.63,7.09,6.98,1,台北市,104,2017,7,4,83.898375,617413.6269027856,2016,3,22,1,1,25.056034,121.527097,104012.0,臺北市中山區新生北路二段６２巷８號十二樓之２,0.318718970573936,1,0.6857702692062448,1,0.1249109651691237,1,0.5903619525863946,1,1.0078781570733897,0,0.752155029798587,1,新生北路二段
中山區,房地(土地+建物)+車位,10.75,土地2建物1車位1,十三層,十四層,1,住家用,鋼筋混凝土造,107.77,0,0,0,無,有,23000000,坡道平面,26.49,2700000,,47.64,3.74,0.0,1,台北市,104,2017,11,10,32.600425,705512.2747632891,2015,10,16,2,1,25.064995,121.53723,104066.0,臺北市中山區建國北路三段71號,0.50913564345153,1,0.3851975496528469,1,0.105768414286137,1,0.1837089289516407,1,0.4404606843723931,1,0.6929838720993627,1,建國北路三段
中山區,房地(土地+建物),8.21,土地1建物1車位0,四層,七層,5,住家用,鋼筋混凝土造,45.07,1,1,1,有,有,6580000,,0.0,0,含增建或未登記建物。,29.56,0.0,4.75,1,台北市,104,2017,11,13,13.633675,482628.4915842573,1980,3,14,37,0,25.058123,121.530731,104620.0,臺北市中山區民生東路二段83號4樓之42,0.341025019532363,1,0.6508327098647894,1,0.1061728259857253,1,0.3574017643943021,1,0.6129939335683002,1,0.3809710004024879,1,民生東路二段
中山區,房地(土地+建物),5.97,土地1建物1車位0,四層,七層,5,住家用,鋼筋混凝土造,36.92,1,1,1,有,有,5630000,,0.0,0,,24.95,0.0,3.05,1,台北市,104,2017,10,12,11.1683,504105.3696623479,1984,9,22,33,0,25.054382,121.5260639,104012.0,臺北市中山區林森北路２５９巷９號４樓之２４,0.2734738237672178,1,0.6154142872587184,1,0.0817766089563775,1,0.5943864959542544,1,1.2161376456628474,0,0.9154535537468416,1,林森北路
中山區,房地(土地+建物)+車位,37.5,土地1建物1車位1,二層,九層,3,住家用,鋼筋混凝土造,179.36,3,2,2,有,有,24900000,坡道平面,0.0,0,,100.95,0.0,12.14,1,台北市,104,2017,11,7,54.2564,458932.033824581,1999,5,11,18,1,25.085045,121.537605,104036.0,臺北市中山區通北街144號2樓,0.8982858478285791,1,1.2658646240972242,0,0.1367372514588218,1,1.1395646671780932,0,2.4681369665706114,0,2.6808875025016383,0,通北街
中山區,房地(土地+建物)+車位,104.33,土地1建物1車位1,五層,九層,3,住家用,鋼骨鋼筋混凝土造,278.54,5,2,2,有,有,68000000,坡道平面,0.0,3000000,含增建或未登記建物。,146.74,0.0,17.32,1,台北市,104,2017,11,18,84.25835000000001,807041.6759881958,2001,7,24,16,1,25.078161,121.563372,104052.0,臺北市中山區基湖路１２０巷１號５樓,0.6083404130794803,1,0.5793357811450935,1,0.4485500591750977,1,0.941023801072982,1,3.454336925672352,0,1.2290495281347986,0,基湖路
中山區,房地(土地+建物)+車位,11.21,土地1建物1車位1,九層,十層,3,住家用,鋼骨鋼筋混凝土造,93.3,2,1,1,有,有,10660000,升降平面,0.0,1800000,含增建或未登記建物。,25.96,0.76,3.37,1,台北市,104,2017,11,12,28.22325,377702.7805089776,2002,8,16,15,1,25.053547,121.538957,104108.0,臺北市中山區長春路２５８巷２６號９樓之５,0.3115349127303207,1,0.5227161942899552,1,0.0675077532421724,1,0.4573997697338391,1,1.1975462594028508,0,0.6255873488724644,1,長春路
中山區,房地(土地+建物),12.72,土地3建物1車位0,十二層,十二層,1,住家用,鋼筋混凝土造,115.32,0,0,0,無,有,22000000,,0.0,0,,97.79,0.0,0.0,1,台北市,104,2017,11,15,34.8843,630656.1977737836,1980,3,10,37,0,25.046291,121.543684,104098.0,臺北市中山區復興南路一段３４號十二樓,0.3278218491374244,1,0.5166588799051878,1,0.0807073570461575,1,0.1514540879401314,1,2.1316010769251053,0,0.6125151700321857,1,復興南路一段
中山區,房地(土地+建物),3.28,土地1建物1車位0,七層,十層,5,住家用,鋼筋混凝土造,27.97,1,0,1,有,有,3500000,,0.0,0,,21.82,0.0,0.0,1,台北市,104,2017,12,6,8.460925,413666.3544470611,1979,6,13,38,0,25.059428,121.524882,104014.0,臺北市中山區錦州街３０巷１１號七樓之２１,0.3170099304272842,1,0.3623890253102998,1,0.0864502337454116,1,0.3703329493526703,1,0.9501756565657892,1,0.7099998446813344,1,錦州街
中山區,房地(土地+建物)+車位,47.09,土地1建物1車位1,六層,十層,3,住家用,鋼筋混凝土造,155.72,2,2,2,有,有,22980000,坡道平面,0.0,0,,77.88,0.0,8.1,1,台北市,104,2017,11,29,47.1053,487843.1938656584,2000,6,28,17,1,25.07911,121.559074,104050.0,臺北市中山區敬業三路１６２巷８９號六樓,1.033580621504557,0,0.7192988547596458,1,0.0627583437109357,1,1.002955137464712,0,3.1399438918331883,0,1.6454257001771353,0,敬業三路
中山區,房地(土地+建物),5.95,土地1建物1車位0,十三層,十九層,1,住家用,鋼骨鋼筋混凝土造,79.56,1,2,1,有,有,20610000,,0.0,0,,45.62,3.4,7.12,1,台北市,104,2017,12,6,24.0669,856362.8884484499,2016,3,22,1,0,25.0560738,121.5266812,104012.0,臺北市中山區新生北路二段６２巷１６號十三樓之２,0.2770450456896543,1,0.6444061545994606,1,0.1143948933294961,1,0.549622039370553,1,1.0315110974707231,0,0.7745204721252907,1,新生北路二段
中山區,房地(土地+建物)+車位,39.43,土地1建物1車位2,八層，電梯樓梯間,十四層,1,住家用,鋼筋混凝土造,236.89,3,2,2,有,有,50220000,坡道平面,79.32,0,,128.95,3.29,14.89,1,台北市,104,2017,10,10,71.65922499999999,700816.9569235503,1998,10,28,19,1,25.0808197,121.5512409,104047.0,臺北市中山區明水路５９１號八樓之１,0.7306878042951622,1,0.6154005149508686,1,0.0822427248075379,1,1.5006785525407078,0,2.6639086895729114,0,2.4315317658157274,0,明水路
中山區,房地(土地+建物),13.49,土地1建物1車位0,二層,五層,5,住家用,鋼筋混凝土造,37.96,1,1,1,有,有,8400000,,0.0,0,,22.31,5.47,0.0,0,台北市,104,2017,11,21,11.4829,731522.5247977427,2007,5,16,10,0,25.051084,121.541279,104104.0,臺北市中山區遼寧街７６巷１１號二樓之１,0.3013198461064721,1,0.3037131662481078,1,0.0667713326614269,1,0.5571067409723238,1,1.550394972339672,0,0.7480839228231313,1,遼寧街
中山區,房地(土地+建物),3.83,土地1建物1車位0,三層,七層,5,商業用,鋼筋混凝土造,27.98,1,1,1,有,有,4150000,,0.0,0,,21.21,0.0,0.0,1,台北市,104,2017,11,20,8.46395,490314.805734911,1994,10,18,23,0,25.063274,121.524256,104028.0,臺北市中山區雙城街４巷２號三樓之１３,0.5291199403739654,1,0.194304710352075,1,0.2077271564848143,1,0.1238278892988829,1,0.922238933431932,1,0.7621016648917358,1,雙城街
