鄉鎮市區,交易標的,土地移轉總面積平方公尺,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,主建物面積,附屬建物面積,陽台面積,電梯,縣市名稱,郵遞區號,交易年,交易月,交易日,建物坪數,單坪價格,建築完成年,建築完成月,建築完成日,交易時屋齡,車位有無,PK_key,latitude,longitude,郵遞區號6碼,土地位置建物門牌
中山區,房地(土地+建物),5.74,土地1建物1車位0,三層,九層,5,住家用,鋼筋混凝土造,34.92,1,1,1,有,有,7750000,,0.0,0,含增建或未登記建物。；,16.29,3.12,2.07,1,台北市,104,2019,8,11,10.5633,733672.2425757103,2008,8,22,11,0,RPTNMLNJIIOFFCA57CA,25.055379,121.539171,,臺北市中山區合江街29號3樓
中山區,房地(土地+建物),28.3,土地1建物1車位0,四層,七層,3,住家用,鋼筋混凝土造,146.36,3,2,2,有,無,11000000,,0.0,0,親友、員工或其他特殊關係間之交易。；二親等買賣案,121.43,0.0,20.21,1,台北市,104,2019,8,14,44.273900000000005,248453.37772367013,1987,8,17,32,0,RPOSMLPJIIOFFCA77CA,25.066461,121.531415,,臺北市中山區德惠街１６０號四樓
中山區,房地(土地+建物)+車位,9.92,土地1建物1車位1,三層,十二層,1,住家用,見其他登記事項,119.56,2,1,1,有,有,21180000,坡道平面,45.39,1400000,,40.71,3.22,4.09,1,台北市,104,2019,8,13,36.1669,585618.341632819,2016,6,2,3,1,RPOOMLOKIIOFFCA37CA,25.0566901,121.5266692,,臺北市中山區新生北路二段６８巷８號3樓
中山區,房地(土地+建物)+車位,10.62,土地1建物2車位1,十層,十二層,1,住家用,見其他登記事項,124.83,2,1,1,有,有,22800000,坡道平面,45.39,1400000,,43.63,3.05,4.72,1,台北市,104,2019,7,31,37.761075,603796.3696743273,2016,6,2,3,1,RPPOMLOKIIOFFCA47CA,25.0566901,121.5266692,,臺北市中山區新生北路二段６８巷８號10樓之7
中山區,房地(土地+建物),6.0,土地1建物1車位0,十一層,十五層,5,住家用,鋼筋混凝土造,40.79,1,1,1,有,有,7900000,,0.0,0,陽台外推,23.09,0.0,4.95,1,台北市,104,2019,9,9,12.338975,640247.6704912685,1995,12,1,24,0,RPOOMLSJIIOFFCA67CA,25.063223,121.524594,,臺北市中山區雙城街３巷２號十一樓之３
中山區,房地(土地+建物),4.53,土地2建物1車位0,六層,七層,5,商業用,鋼筋混凝土造,32.39,1,1,1,有,無,4500000,,0.0,0,,24.11,0.0,5.06,1,台北市,104,2019,8,28,9.797975,459278.57541992096,1978,5,5,41,0,RPUNMLTJIIOFFCA28CA,25.056696,121.526221,,臺北市中山區新生北路二段68巷30號六樓之10
中山區,房地(土地+建物),8.83,土地1建物1車位0,六層,十一層,5,住家用,鋼筋混凝土造,46.63,1,1,1,有,有,12350000,,0.0,0,含增建或未登記建物。；,17.75,6.71,4.31,1,台北市,104,2019,8,23,14.105575,875540.3448636443,2008,11,18,11,0,RPXQMLNJIIOFFCA28CA,25.0473794,121.5337752,,臺北市中山區松江路25巷5號6樓
中山區,房地(土地+建物),6.18,土地1建物1車位0,四層,十四層,5,商業用,鋼筋混凝土造,37.18,1,1,1,有,有,8060000,,0.0,0,含增建或未登記建物。；,17.53,0.0,4.21,1,台北市,104,2019,8,30,11.24695,716638.7331676588,2003,8,8,16,0,RPPNMLOJIIOFFCA27CA,25.05941,121.52465,,臺北市中山區中山北路二段93巷19號4樓之3
中山區,房地(土地+建物)+車位,29.26,土地2建物1車位2,十二層,十四層,1,住家用,鋼筋混凝土造,274.67,3,2,2,有,有,63880000,坡道平面,75.72,6000000,含增建或未登記建物。,122.12,0.78,15.61,1,台北市,104,2019,8,27,83.087675,768826.4234135809,2007,11,27,12,1,RPQOMLLKIIOFFCA37DA,25.054643,121.532446,,臺北市中山區長春路１６０號１２樓
中山區,房地(土地+建物),21.5,土地1建物1車位0,四層,四層,5,住家用,鋼筋混凝土造,61.81,1,1,1,有,無,13990000,,0.0,0,含增建或未登記建物。,61.81,0.0,0.0,0,台北市,104,2019,8,10,18.697525,748227.3723393872,1977,2,1,42,0,RPTRMLPKIIOFFCA38DA,25.049229,121.520066,,臺北市中山區華陰街１９號４樓
中山區,房地(土地+建物),3.16,土地1建物1車位0,九層,十四層,5,商業用,鋼筋混凝土造,51.82,1,1,1,有,有,9880000,,0.0,0,含增建或未登記建物。,26.79,2.31,0.0,1,台北市,104,2019,9,1,15.67555,630280.9151831993,2009,6,22,10,0,RPUNMLMKIIOFFCA77DA,25.0648387,121.523335,,臺北市中山區農安街８號９樓之１０
中山區,房地(土地+建物)+車位,4.18,土地3建物1車位1,十二層,十八層,5,住家用,見其他登記事項,80.71000000000001,1,0,1,有,有,17300000,升降機械,19.26,1500000,,35.22,1.4,4.39,1,台北市,104,2019,9,10,24.414775,708587.320587636,2010,9,17,9,1,RPVOMLSJIIOFFCA48DA,25.051839,121.532169,,臺北市中山區南京東路二段１０８號１２樓
中山區,房地(土地+建物)+車位,11.42,土地2建物1車位1,六層,九層,3,住家用,鋼筋混凝土造,90.4,2,1,1,有,有,17100000,升降平面,24.77,2500000,含增建或未登記建物。,31.59,10.98,0.83,1,台北市,104,2019,9,8,27.346,625319.9736707379,2008,12,2,11,1,RPWPMLPJIIOFFCA38DA,25.0567156,121.530638,,臺北市中山區松江路１８４巷２６弄６號６樓之２
中山區,房地(土地+建物)+車位,30.1,土地2建物1車位2,三層,十五層,1,住家用,鋼骨鋼筋混凝土造,377.49,6,2,3,有,有,85000000,坡道平面,81.88,7000000,含增建或未登記建物。；,174.45,5.41,29.95,1,台北市,104,2019,8,16,114.190725,744368.6866862435,2007,6,27,12,1,RPOSMLOJIIOFFCA77DA,25.0544298,121.5395466,,臺北市中山區長春路３０２號３樓
中山區,房地(土地+建物),5.32,土地3建物1車位0,三層,十二層,5,商業用,鋼筋混凝土造,38.44,1,1,1,有,有,10200000,,0.0,0,含增建或未登記建物。,22.47,0.0,3.7,1,台北市,104,2019,8,25,11.628099999999998,877185.4387217173,2006,2,9,13,0,RPQSMLOJIIOFFCA97DA,25.064293,121.528023,,臺北市中山區新生北路三段２３號３樓之７
中山區,房地(土地+建物),26.16,土地3建物1車位0,一層,十二層,1,住家用,鋼筋混凝土造,115.76,3,2,2,有,有,22500000,,0.0,0,含增建或未登記建物。；,70.49,8.74,0.0,1,台北市,104,2019,9,5,35.0174,642537.7098242588,1998,9,9,21,0,RPQPMLPJIIOFFCA67CA,25.064748,121.537349,,臺北市中山區建國北路三段61號
中山區,房地(土地+建物),12.72,土地1建物1車位0,二層,八層,3,商業用,鋼筋混凝土造,53.69,1,0,1,有,有,8200000,,0.0,0,含增建或未登記建物。,31.63,0.89,3.99,1,台北市,104,2019,9,3,16.241225,504888.0241484248,1994,12,1,25,0,RPQPMLOJIIOFFCA57CA,25.057065,121.52651,,臺北市中山區新生北路二段72巷23號2樓之2
中山區,房地(土地+建物),3.79,土地1建物1車位0,六層,十四層,5,住家用,鋼筋混凝土造,36.15,1,1,1,有,有,7500000,,0.0,0,含增建或未登記建物。；,17.18,0.0,5.13,1,台北市,104,2019,8,26,10.935375,685847.5360927265,2003,1,22,16,0,RPWQMLPJIIOFFCA38CA,25.061093,121.52601,,臺北市中山區林森北路481號6樓
中山區,房地(土地+建物),6.57,土地2建物1車位0,八層,十一層,5,住家用,鋼筋混凝土造,51.73,1,1,1,有,有,6500000,,0.0,0,,35.62,0.0,3.09,1,台北市,104,2019,8,8,15.648324999999998,415379.920854149,1978,3,1,41,0,RPUOMLSJIIOFFCA28CA,25.065407,121.528041,,臺北市中山區新生北路三段４３號八樓之１０
中山區,房地(土地+建物)+車位,21.81,土地1建物1車位1,六層,七層,3,見其他登記事項,鋼筋混凝土造,107.26,0,0,0,無,有,26800000,其他,18.0,0,,46.67,10.82,4.8,1,台北市,104,2019,9,7,32.44615,825983.9765272612,2018,4,23,1,1,RPVNMLOKIIOFFCA97CA,25.047549,121.54028,,臺北市中山區龍江路８號六樓之２
中山區,房地(土地+建物)+車位,22.94,土地1建物1車位1,四層，電梯樓梯間,九層,3,住家用,鋼筋混凝土造,84.82,3,2,2,有,有,15000000,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。；,60.46,3.07,6.75,1,台北市,104,2019,8,19,25.65805,584611.8469642082,1995,11,6,24,1,RPUNMLTLIIOFFCA48CA,25.052775,121.532199,,臺北市中山區松江路１２４巷７號四樓
中山區,房地(土地+建物)+車位,94.69,土地1建物1車位3,五層,十七層,1,住家用,鋼骨鋼筋混凝土造,477.33,0,0,0,無,有,189760000,坡道平面,125.43,8800000,1.本案為毛胚屋。2.連件買賣案件。,194.06,11.4,22.89,1,台北市,104,2019,8,31,144.392325,1314197.2746820166,2019,2,26,0,1,RPVNMLPKIIOFFCA08CA,25.0825861,121.5499693,,臺北市中山區北安路６３０巷１６號五樓
中山區,房地(土地+建物),15.76,土地1建物1車位0,二層,七層,3,住家用,鋼筋混凝土造,85.7,2,1,1,有,無,11500000,,0.0,0,,65.29,0.0,11.65,1,台北市,104,2019,9,16,25.92425,443600.10414958966,1984,6,6,35,0,RPQQMLPKIIOFFCA87CA,25.066514,121.5286,,臺北市中山區德惠街８６號二樓
中山區,房地(土地+建物),4.69,土地1建物1車位0,七層,十四層,5,商業用,鋼筋混凝土造,50.92,1,1,1,有,有,13000000,,0.0,0,陽台外推,25.3,1.28,3.22,1,台北市,104,2019,8,30,15.4033,843974.9923717645,2005,8,26,14,0,RPXQMLPKIIOFFCA58CA,25.063898,121.525544,,臺北市中山區林森北路536號7樓之8
中山區,房地(土地+建物)+車位,21.63,土地4建物1車位2,九層,二十四層,1,見其他登記事項,鋼骨鋼筋混凝土造,290.48,3,2,2,有,無,63000000,坡道平面,64.08,6000000,親友、員工或其他特殊關係間之交易。；,130.87,11.12,8.68,1,台北市,104,2019,9,26,87.8702,716966.6166686772,2018,12,13,1,1,RPPRMLPKIIOFFCA87CA,25.066514,121.5286,,臺北市中山區建國北路一段５號九樓
中山區,房地(土地+建物),3.94,土地1建物1車位0,十一層,十二層,5,商業用,鋼筋混凝土造,42.8,1,1,1,有,有,7200000,,0.0,0,陽台外推,28.35,0.0,4.98,1,台北市,104,2019,9,12,12.947,556113.3853402333,1979,11,24,40,0,RPSNMLSKIIOFFCA08CA,25.049268,121.523428,,臺北市中山區長安東路一段１６號十一樓之７
中山區,房地(土地+建物),3.43,土地1建物1車位0,十一層,十四層,5,商業用,鋼筋混凝土造,46.0,1,1,1,有,有,10300000,,0.0,0,,27.62,0.0,2.66,1,台北市,104,2019,9,4,13.915,740208.4081925979,2001,11,12,18,0,RPUOMLRJIIOFFCA18CA,25.057441,121.523807,,臺北市中山區中山北路二段７７巷８號十一樓
中山區,房地(土地+建物)+車位,6.9,土地2建物1車位1,八層,十五層,1,住家用,鋼筋混凝土造,75.11,2,1,1,有,有,17300000,塔式車位,2.8,1300000,,45.58,0.0,3.27,1,台北市,104,2019,9,14,22.720775,761417.6893173759,2007,9,13,12,1,RPVNMLLKIIOFFCA77DA,25.048236,121.537055,,臺北市中山區建國北路一段４１號８樓
中山區,房地(土地+建物),3.07,土地2建物1車位0,四層,七層,5,商業用,鋼筋混凝土造,21.73,0,0,0,無,有,3900000,,0.0,0,,14.74,0.0,3.25,1,台北市,104,2019,9,3,6.573325,593307.040196552,1979,4,19,40,0,RPVRMLRJIIOFFCA58CA,25.067553,121.524802,,臺北市中山區雙城街４３巷７號４樓之９
中山區,房地(土地+建物)+車位,20.62,土地1建物1車位1,九層，十層,十六層,1,住家用,鋼筋混凝土造,119.07,1,2,1,有,有,15000000,坡道平面,32.55,0,親友、員工或其他特殊關係間之交易。；,52.39,1.15,13.85,1,台北市,104,2019,9,7,36.018674999999995,416450.6329008494,1996,5,30,23,1,RPUPMLRJIIOFFCA28CA,25.07912,121.552066,,臺北市中山區明水路５５５號九樓之２５
中山區,房地(土地+建物)+車位,8.16,土地1建物1車位1,五層,十三層,1,住家用,鋼筋混凝土造,108.62,1,1,1,有,有,16680000,坡道平面,0.0,0,含增建或未登記建物。；,46.34,5.1,12.45,1,台北市,104,2019,8,27,32.85755,507645.8835183999,2008,12,29,11,1,RPVPMLRJIIOFFCA38CA,25.056541,121.526791,,臺北市中山區新生北路二段68巷9號5樓之1
中山區,房地(土地+建物),8.89,土地1建物1車位0,四層,十二層,1,商業用,鋼筋混凝土造,95.82,2,1,1,有,有,15320000,,0.0,0,,67.12,0.0,0.0,1,台北市,104,2019,8,26,28.98555,528539.2204046499,1985,7,6,34,0,RPPOMLSJIIOFFCA77CA,25.057924,121.524959,,臺北市中山區民生東路一段54號4樓之1
中山區,房地(土地+建物),42.57,土地1建物1車位0,三層,九層,3,見其他登記事項,鋼筋混凝土造,166.86,4,2,2,有,有,25500000,,0.0,0,含增建或未登記建物。；,114.99,0.0,14.5,1,台北市,104,2019,9,4,50.47515,505199.09301904007,1994,10,3,25,0,RPQOMLSJIIOFFCA87CA,25.08273,121.53954,,臺北市中山區通北街71號3樓
中山區,房地(土地+建物),13.61,土地1建物1車位0,十層,十一層,1,住家用,鋼筋混凝土造,150.37,6,0,6,有,有,16500000,,0.0,0,親友、員工或其他特殊關係間之交易。；1.股東之間買賣2.6房6衛之套房,77.84,48.78,0.0,1,台北市,104,2019,8,29,45.486925,362741.601020513,1982,11,2,37,0,RPXOMLOJJIOFFCA28CA,25.060135,121.524891,,臺北市中山區錦州街３２號十樓之２
中山區,房地(土地+建物)+車位,10.62,土地1建物1車位1,九層,十二層,1,住家用,見其他登記事項,125.69,2,1,1,有,有,23480000,坡道平面,46.25,2000000,,58.06,3.05,4.72,1,台北市,104,2019,8,12,38.021225,617549.8027746344,2016,6,2,3,1,RPQPMLKMIIOFFCA47CA,25.0566901,121.5266692,,臺北市中山區新生北路二段６８巷８號9樓之6
中山區,房地(土地+建物)+車位,10.82,土地1建物1車位1,四層,十二層,1,住家用,見其他登記事項,129.09,2,1,1,有,有,23680000,坡道平面,45.39,1400000,,44.45,6.51,4.17,1,台北市,104,2019,8,20,39.049725,606406.3191226058,2016,6,2,3,1,RPRPMLKMIIOFFCA57CA,25.0566901,121.5266692,,臺北市中山區新生北路二段６８巷８號4樓之15
中山區,房地(土地+建物)+車位,10.62,土地1建物1車位1,二層,十二層,1,住家用,見其他登記事項,125.69,2,1,1,有,有,22600000,坡道平面,46.25,1500000,,58.06,3.05,4.72,1,台北市,104,2019,8,17,38.021225,594404.8357200484,2016,6,2,3,1,RPSPMLKMIIOFFCA67CA,25.0566901,121.5266692,,臺北市中山區新生北路二段６８巷８號2樓之7
中山區,房地(土地+建物),3.09,土地1建物1車位0,十一層,十四層,5,商業用,鋼筋混凝土造,31.33,1,1,1,有,無,6300000,,0.0,0,,11.72,0.0,9.09,1,台北市,104,2019,9,6,9.477325,664744.5349821812,2003,8,8,16,0,RPWPMLKMIIOFFCA08CA,25.059378,121.524466,,臺北市中山區中山北路二段93巷17號十一樓之3
中山區,房地(土地+建物)+車位,17.32,土地2建物1車位1,十一層,十五層,1,住家用,鋼筋混凝土造,197.19,3,2,2,有,有,40000000,坡道平面,0.0,0,,91.13,7.21,4.85,1,台北市,104,2019,9,6,59.649975,670578.6548946584,2010,9,24,9,1,RPURMLMLIIOFFCA18CA,25.060834,121.536567,,臺北市中山區建國北路二段220號11樓之1
中山區,房地(土地+建物),7.6,土地1建物1車位0,十二層,十二層,1,住家用,鋼筋混凝土造,88.80000000000001,3,2,1,有,有,16920000,,0.0,0,,73.02,0.0,3.99,1,台北市,104,2019,9,3,26.862,629886.084431539,1984,3,23,35,0,RPSRMLOLIIOFFCA18CA,25.064813,121.525866,,臺北市中山區農安街26號之2十二樓之1
中山區,房地(土地+建物),13.01,土地1建物2車位0,二十三層,二十三層,1,住家用,見其他登記事項,215.31,0,0,0,無,有,79900000,,0.0,0,,123.39,8.63,22.01,1,台北市,104,2019,9,16,65.131275,1226753.1995957396,2017,3,30,2,0,RPTRMLLJJIOFFCA87CA,25.060834,121.536567,,臺北市中山區中山北路一段１０９號２３樓
中山區,房地(土地+建物)+車位,11.77,土地1建物2車位2,二十三層,二十三層,1,住家用,見其他登記事項,228.93,0,0,0,無,有,71180000,坡道平面,72.24,5900000,,98.64,0.05,9.17,1,台北市,104,2019,9,16,69.251325,1027850.3696499672,2017,3,30,2,1,RPURMLLJJIOFFCA97CA,25.051189,121.522518,,臺北市中山區中山北路一段１１５號２３樓
中山區,房地(土地+建物),27.71,土地1建物1車位0,三層,五層,2,住家用,鋼筋混凝土造,104.49,3,2,2,有,無,15580000,,0.0,0,,91.46,0.0,13.03,0,台北市,104,2019,8,31,31.608225,492909.67778165336,1982,9,13,37,0,RPXPMLSJIIOFFCA68CA,25.067273,121.539939,,臺北市中山區龍江路394巷27號3樓
中山區,房地(土地+建物),6.62,土地1建物1車位0,七層,七層,3,住家用,鋼筋混凝土造,32.35,1,0,1,有,有,6150000,,0.0,0,,20.69,0.0,3.52,1,台北市,104,2019,9,3,9.785875,628456.8319133444,1981,9,5,38,0,RPROMLOKIIOFFCA77DA,25.045171,121.542384,,臺北市中山區安東街19號7樓之2
中山區,房地(土地+建物)+車位,9.78,土地1建物1車位1,九層,十四層,1,住家用,鋼筋混凝土造,98.43,2,1,2,有,有,23500000,塔式車位,12.8,1800000,含增建或未登記建物。,42.12,5.79,6.29,1,台北市,104,2019,9,1,29.775075,789250.7407621979,2013,9,4,6,1,RPQPMLOKIIOFFCA77DA,25.085623,121.553869,,臺北市中山區北安路７８９號９樓之１
中山區,房地(土地+建物),23.78,土地1建物1車位0,六層,七層,3,住家用,鋼筋混凝土造,126.81,3,2,1,有,有,24170000,,0.0,0,,91.62,0.0,15.57,1,台北市,104,2019,8,12,38.360025,630083.009591365,1987,8,17,32,0,RPXRMLTJIIOFFCA98CA,25.065873,121.541663,,臺北市中山區復興北路514巷56號六樓
中山區,房地(土地+建物)+車位,7.8,土地1建物1車位1,三層,十八層,1,住家用,見其他登記事項,120.35,2,2,1,有,有,34060000,坡道平面,29.77,3200000,,52.57,3.84,4.62,1,台北市,104,2019,9,3,36.405875,935563.284772032,2019,6,4,0,1,RPTOMLMLIIOFFCA77CA,25.063408,121.522706,,臺北市中山區中山北路二段１８３號三樓
中山區,房地(土地+建物)+車位,19.6,土地1建物1車位1,十三層,十八層,1,住家用,見其他登記事項,260.78,3,2,2,有,有,86000000,坡道平面,29.77,4000000,,131.03,10.77,14.2,1,台北市,104,2019,9,3,78.88595,1090181.4581684065,2019,6,4,0,1,RPUOMLMLIIOFFCA87CA,25.063408,121.522706,,臺北市中山區中山北路二段１８３號十三樓
中山區,房地(土地+建物),7.67,土地1建物1車位0,十三層,十八層,1,住家用,見其他登記事項,91.03,2,2,1,有,有,34000000,,0.0,0,,52.57,4.3,4.62,1,台北市,104,2019,9,3,27.536575,1234721.4568260578,2019,6,4,0,0,RPVOMLMLIIOFFCA97CA,25.063408,121.522706,,臺北市中山區中山北路二段１８３號十三樓之１
中山區,房地(土地+建物)+車位,19.6,土地1建物1車位1,十四層,十八層,1,住家用,見其他登記事項,260.78,3,2,3,有,有,83000000,坡道平面,29.77,4000000,,131.03,10.77,14.2,1,台北市,104,2019,9,3,78.88595,1052151.872418346,2019,6,4,0,1,RPWOMLMLIIOFFCA08CA,25.063408,121.522706,,臺北市中山區中山北路二段１８３號十四樓
中山區,房地(土地+建物),18.51,土地1建物1車位0,十四層,十四層,1,見其他登記事項,鋼筋混凝土造,98.45,2,2,2,有,有,18980000,,0.0,0,含增建或未登記建物。；,76.82,0.0,6.1,1,台北市,104,2019,8,31,29.781125,637316.4210552825,1986,6,9,33,0,RPRPMLPKIIOFFCA87CA,25.0555793,121.5433959,,臺北市中山區復興北路190巷1號14樓之2
中山區,房地(土地+建物),4.26,土地5建物1車位0,四層,十五層,5,住家用,鋼筋混凝土造,34.79,1,1,1,有,有,7000000,,0.0,0,,22.2,0.12,2.39,1,台北市,104,2019,9,9,10.523975,665147.9122669904,1988,5,24,31,0,RPTPMLPKIIOFFCA08CA,25.055293,121.537265,,臺北市中山區建國北路二段35號4樓之2
中山區,房地(土地+建物)+車位,35.18,土地1建物1車位1,四層,五層,3,住家用,鋼筋混凝土造,173.26999999999998,3,2,2,有,有,34750000,升降平面,31.68,0,建商與地主合建案。；,75.71,9.13,12.43,0,台北市,104,2019,9,24,52.41417499999999,662988.5903956325,2019,3,7,0,1,RPTNMLPKIIOFFCA87CA,25.0471226,121.5292111,,臺北市中山區長安東路一段５６巷７弄２２號四樓
中山區,房地(土地+建物)+車位,7.8,土地1建物1車位1,十四層,十八層,1,住家用,見其他登記事項,120.81,2,2,1,有,有,34871300,坡道平面,29.77,3500000,,52.57,4.3,4.62,1,台北市,104,2019,9,3,36.545025,954201.0164174192,2019,6,4,0,1,RPPPMLMLIIOFFCA47CA,25.063408,121.522706,,臺北市中山區中山北路二段１８３號十四樓之１
中山區,房地(土地+建物)+車位,7.8,土地1建物1車位1,十六層,十八層,1,住家用,見其他登記事項,120.81,2,2,1,有,有,36750000,坡道平面,29.77,3600000,,52.57,4.3,4.62,1,台北市,104,2019,9,3,36.545025,1005608.8345814513,2019,6,4,0,1,RPQPMLMLIIOFFCA57CA,25.063408,121.522706,,臺北市中山區中山北路二段１８３號十六樓之２
中山區,房地(土地+建物)+車位,20.16,土地1建物1車位1,十六層,十八層,1,住家用,見其他登記事項,263.58,3,2,3,有,有,89250000,坡道平面,29.77,3800000,,134.71,7.17,14.72,1,台北市,104,2019,9,3,79.73294999999999,1119361.568836974,2019,6,4,0,1,RPRPMLMLIIOFFCA67CA,25.063408,121.522706,,臺北市中山區中山北路二段１８３號十六樓之３
中山區,房地(土地+建物)+車位,18.85,土地1建物1車位1,十六層,十八層,1,住家用,見其他登記事項,252.05,3,2,2,有,有,78700000,坡道平面,29.77,3700000,,125.52,10.56,14.09,1,台北市,104,2019,9,3,76.245125,1032197.1404729156,2019,6,4,0,1,RPSPMLMLIIOFFCA77CA,25.063408,121.522706,,臺北市中山區中山北路二段１８３號十六樓之５
中山區,房地(土地+建物)+車位,18.98,土地1建物1車位2,十七層,十八層,1,住家用,見其他登記事項,281.83,3,2,2,有,有,82500000,坡道平面,59.54,7600000,,125.52,10.56,14.09,1,台北市,104,2019,9,3,85.253575,967701.3544593292,2019,6,4,0,1,RPTPMLMLIIOFFCA87CA,25.063408,121.522706,,臺北市中山區中山北路二段１８３號十七樓之５
中山區,房地(土地+建物),10.09,土地1建物1車位0,五層,七層,3,住家用,鋼筋混凝土造,57.86,2,2,1,有,有,11380000,,0.0,0,含增建或未登記建物。,19.11,17.4,10.61,1,台北市,104,2019,9,15,17.50265,650187.2573581715,1994,7,7,25,0,RPRNMLKLIIOFFCA37DA,25.053642,121.523622,,臺北市中山區南京東路一段１３巷８號５樓
中山區,房地(土地+建物),6.9,土地1建物1車位0,三層,十一層,1,商業用,鋼筋混凝土造,55.97,0,1,1,有,有,8200000,,0.0,0,含增建或未登記建物。；,44.32,0.0,0.0,1,台北市,104,2019,9,9,16.930925,484320.8507509189,1980,8,21,39,0,RPROMLPKIIOFFCA87DA,25.0648153,121.5263737,,臺北市中山區農安街２８之１號３樓之１
中山區,房地(土地+建物)+車位,8.15,土地1建物1車位1,三層,十四層,1,住家用,鋼筋混凝土造,112.38,2,1,1,有,有,20880000,其他,19.49,0,,53.1,0.0,5.86,1,台北市,104,2019,9,25,33.99495,614208.8751417489,2010,2,12,9,1,RPOUMLMKJIOFFCA87CA,25.0548348,121.5247678,,臺北市中山區長春路２８號三樓之１２
中山區,房地(土地+建物),5.71,土地1建物1車位0,五層,七層,5,住家用,鋼筋混凝土造,42.18,1,1,1,有,有,7150000,,0.0,0,含增建或未登記建物。；,24.38,7.39,2.59,1,台北市,104,2019,9,22,12.75945,560368.981421613,1994,10,18,25,0,RPQQMLQKIIOFFCA97CA,25.063274,121.524256,,臺北市中山區雙城街4巷2號5樓之9
中山區,房地(土地+建物)+車位,7.8,土地1建物1車位1,三層,十八層,1,住家用,見其他登記事項,120.35,2,2,1,有,有,34330000,坡道平面,29.77,3700000,,52.57,3.84,4.62,1,台北市,104,2019,9,3,36.405875,942979.6701768602,2019,6,4,0,1,RPWPMLMLIIOFFCA18CA,25.063408,121.522706,,臺北市中山區中山北路二段１８３號三樓之１
中山區,房地(土地+建物)+車位,19.72,土地1建物1車位2,五層,十八層,1,住家用,見其他登記事項,290.55,3,2,3,有,有,77800000,坡道平面,59.54,7800000,,131.03,10.77,14.2,1,台北市,104,2019,9,3,87.891375,885183.5575447534,2019,6,4,0,1,RPXPMLMLIIOFFCA28CA,25.063408,121.522706,,臺北市中山區中山北路二段１８３號五樓
中山區,房地(土地+建物)+車位,20.29,土地1建物1車位2,六層,十八層,1,住家用,見其他登記事項,293.92999999999995,3,2,3,有,有,81210000,坡道平面,59.54,7000000,,134.71,7.74,14.72,1,台北市,104,2019,9,3,88.91382499999999,913356.2750224728,2019,6,4,0,1,RPOQMLMLIIOFFCA47CA,25.063408,121.522706,,臺北市中山區中山北路二段１８３號六樓之３
中山區,房地(土地+建物)+車位,7.8,土地1建物1車位1,八層,十八層,1,住家用,見其他登記事項,120.81,2,2,1,有,有,35680000,坡道平面,29.77,3700000,,52.57,4.3,4.62,1,台北市,104,2019,9,3,36.545025,976329.8834793518,2019,6,4,0,1,RPPQMLMLIIOFFCA57CA,25.063408,121.522706,,臺北市中山區中山北路二段１８３號八樓之２
中山區,房地(土地+建物)+車位,20.91,土地1建物1車位1,四層,六層,3,住家用,鋼筋混凝土造,85.69,2,1,1,有,有,17810000,升降機械,7.54,1500000,親友、員工或其他特殊關係間之交易。；,41.13,0.0,3.82,1,台北市,104,2019,9,9,25.921225,687081.7254971553,1999,5,28,20,1,RPVRMLSKIIOFFCA78CA,25.0607681,121.5393851,,臺北市中山區合江街１２７巷３號四樓
中山區,房地(土地+建物),14.01,土地3建物1車位0,十層,十二層,1,住家用,鋼筋混凝土造,116.64,3,2,2,有,有,28200000,,0.0,0,含增建或未登記建物。；,79.96,0.7,10.15,1,台北市,104,2019,9,9,35.2836,799238.1729755467,2000,7,5,19,0,RPSPMLQKIIOFFCA08CA,25.0547164,121.5431668,,臺北市中山區長春路321號10樓之1
中山區,房地(土地+建物),51.0,土地1建物2車位0,一層，騎樓,四層,2,住家用,加強磚造,187.4,0,0,0,無,無,62500000,,0.0,0,,187.4,0.0,0.0,0,台北市,104,2019,7,30,56.6885,1102516.3833934572,1967,2,7,52,0,RPVOMLPLIIOFFCA28CA,25.0648153,121.5263737,,臺北市中山區民生東路一段６５號
中山區,房地(土地+建物),7.67,土地1建物1車位0,六層,十八層,1,住家用,見其他登記事項,90.57,2,2,1,有,有,31000000,,0.0,0,,52.57,3.84,4.62,1,台北市,104,2019,9,3,27.397425,1131493.1968971535,2019,6,4,0,0,RPOSMLLMIIOFFCA67CA,25.063408,121.522706,,臺北市中山區中山北路二段１８３號六樓之２
中山區,房地(土地+建物)+車位,28.89,土地2建物1車位1,十層,十四層,1,見其他登記事項,鋼筋混凝土造,236.54,4,2,2,有,有,50892000,坡道平面,33.58,3000000,向政府機關承購之案件。；,130.12,2.95,11.89,1,台北市,104,2019,10,1,71.55335,711245.5251920421,2013,11,12,6,1,RPQQMLRJJIOFFCA08CA,25.063408,121.522706,,臺北市中山區民生東路二段１號十樓之２
